# file...... /home/daviddiaz/Documents/react/backend-simulador/uploads/66a7ee75e0a2800466cf3b80/records/data_solar.csv
# date...... Mon Jul 29 13:45:27 2024
# user...... daviddiaz
# host...... (null)
# target.... inverter 15
# trigger... (none)
# interval.. 5
# limit..... 0
# timestamp,P_Out, Q_Out, V_In
2009-01-01 12:34:10 PST,+2782.57,-0,+27.1935+0i
2009-01-01 12:34:15 PST,+2782.92,-0,+27.1935+0i
2009-01-01 12:34:20 PST,+2783.27,-0,+27.1935+0i
2009-01-01 12:34:25 PST,+2783.62,-0,+27.1935+0i
2009-01-01 12:34:30 PST,+2783.97,-0,+27.1935+0i
2009-01-01 12:34:35 PST,+2784.32,-0,+27.1935+0i
2009-01-01 12:34:40 PST,+2784.67,-0,+27.1935+0i
2009-01-01 12:34:45 PST,+2785.02,-0,+27.1935+0i
2009-01-01 12:34:50 PST,+2785.38,-0,+27.1935+0i
2009-01-01 12:34:55 PST,+2785.73,-0,+27.1935+0i
2009-01-01 12:35:00 PST,+2787.88,-0,+27.1934+0i
2009-01-01 12:35:05 PST,+2788.17,-0,+27.1933+0i
2009-01-01 12:35:10 PST,+2788.52,-0,+27.1933+0i
2009-01-01 12:35:15 PST,+2788.88,-0,+27.1933+0i
2009-01-01 12:35:20 PST,+2789.24,-0,+27.1933+0i
2009-01-01 12:35:25 PST,+2789.59,-0,+27.1933+0i
2009-01-01 12:35:30 PST,+2789.95,-0,+27.1933+0i
2009-01-01 12:35:35 PST,+2790.31,-0,+27.1933+0i
2009-01-01 12:35:40 PST,+2790.67,-0,+27.1932+0i
2009-01-01 12:35:45 PST,+2791.03,-0,+27.1932+0i
2009-01-01 12:35:50 PST,+2791.39,-0,+27.1932+0i
2009-01-01 12:35:55 PST,+2791.75,-0,+27.1932+0i
2009-01-01 12:36:00 PST,+2793.91,-0,+27.1931+0i
2009-01-01 12:36:05 PST,+2794.21,-0,+27.1931+0i
2009-01-01 12:36:10 PST,+2794.58,-0,+27.1931+0i
2009-01-01 12:36:15 PST,+2794.94,-0,+27.193+0i
2009-01-01 12:36:20 PST,+2795.31,-0,+27.193+0i
2009-01-01 12:36:25 PST,+2795.67,-0,+27.193+0i
2009-01-01 12:36:30 PST,+2796.04,-0,+27.193+0i
2009-01-01 12:36:35 PST,+2796.41,-0,+27.193+0i
2009-01-01 12:36:40 PST,+2796.77,-0,+27.193+0i
2009-01-01 12:36:45 PST,+2797.14,-0,+27.193+0i
2009-01-01 12:36:50 PST,+2797.51,-0,+27.193+0i
2009-01-01 12:36:55 PST,+2797.88,-0,+27.193+0i
2009-01-01 12:37:00 PST,+2800.06,-0,+27.1929+0i
2009-01-01 12:37:05 PST,+2800.36,-0,+27.1928+0i
2009-01-01 12:37:10 PST,+2800.73,-0,+27.1928+0i
2009-01-01 12:37:15 PST,+2801.11,-0,+27.1928+0i
2009-01-01 12:37:20 PST,+2801.48,-0,+27.1928+0i
2009-01-01 12:37:25 PST,+2801.86,-0,+27.1928+0i
2009-01-01 12:37:30 PST,+2802.23,-0,+27.1928+0i
2009-01-01 12:37:35 PST,+2802.61,-0,+27.1928+0i
2009-01-01 12:37:40 PST,+2802.98,-0,+27.1927+0i
2009-01-01 12:37:45 PST,+2803.36,-0,+27.1927+0i
2009-01-01 12:37:50 PST,+2803.74,-0,+27.1927+0i
2009-01-01 12:37:55 PST,+2804.12,-0,+27.1927+0i
2009-01-01 12:38:00 PST,+2806.3,-0,+27.1926+0i
2009-01-01 12:38:05 PST,+2806.62,-0,+27.1926+0i
2009-01-01 12:38:10 PST,+2807,-0,+27.1926+0i
2009-01-01 12:38:15 PST,+2807.38,-0,+27.1925+0i
2009-01-01 12:38:20 PST,+2807.76,-0,+27.1925+0i
2009-01-01 12:38:25 PST,+2808.15,-0,+27.1925+0i
2009-01-01 12:38:30 PST,+2808.53,-0,+27.1925+0i
2009-01-01 12:38:35 PST,+2808.91,-0,+27.1925+0i
2009-01-01 12:38:40 PST,+2809.3,-0,+27.1925+0i
2009-01-01 12:38:45 PST,+2809.69,-0,+27.1925+0i
2009-01-01 12:38:50 PST,+2810.07,-0,+27.1925+0i
2009-01-01 12:38:55 PST,+2810.46,-0,+27.1925+0i
2009-01-01 12:39:00 PST,+2812.66,-0,+27.1923+0i
2009-01-01 12:39:05 PST,+2812.98,-0,+27.1923+0i
2009-01-01 12:39:10 PST,+2813.37,-0,+27.1923+0i
2009-01-01 12:39:15 PST,+2813.76,-0,+27.1923+0i
2009-01-01 12:39:20 PST,+2814.16,-0,+27.1923+0i
2009-01-01 12:39:25 PST,+2814.55,-0,+27.1923+0i
2009-01-01 12:39:30 PST,+2814.94,-0,+27.1923+0i
2009-01-01 12:39:35 PST,+2815.33,-0,+27.1922+0i
2009-01-01 12:39:40 PST,+2815.73,-0,+27.1922+0i
2009-01-01 12:39:45 PST,+2816.12,-0,+27.1922+0i
2009-01-01 12:39:50 PST,+2816.52,-0,+27.1922+0i
2009-01-01 12:39:55 PST,+2816.91,-0,+27.1922+0i
2009-01-01 12:40:00 PST,+2819.13,-0,+27.1921+0i
2009-01-01 12:40:05 PST,+2819.46,-0,+27.192+0i
2009-01-01 12:40:10 PST,+2819.86,-0,+27.192+0i
2009-01-01 12:40:15 PST,+2820.26,-0,+27.192+0i
2009-01-01 12:40:20 PST,+2820.66,-0,+27.192+0i
2009-01-01 12:40:25 PST,+2821.06,-0,+27.192+0i
2009-01-01 12:40:30 PST,+2821.46,-0,+27.192+0i
2009-01-01 12:40:35 PST,+2821.86,-0,+27.192+0i
2009-01-01 12:40:40 PST,+2822.27,-0,+27.192+0i
2009-01-01 12:40:45 PST,+2822.67,-0,+27.192+0i
2009-01-01 12:40:50 PST,+2823.07,-0,+27.1919+0i
2009-01-01 12:40:55 PST,+2823.48,-0,+27.1919+0i
2009-01-01 12:41:00 PST,+2825.71,-0,+27.1918+0i
2009-01-01 12:41:05 PST,+2826.05,-0,+27.1918+0i
2009-01-01 12:41:10 PST,+2826.46,-0,+27.1918+0i
2009-01-01 12:41:15 PST,+2826.87,-0,+27.1918+0i
2009-01-01 12:41:20 PST,+2827.28,-0,+27.1917+0i
2009-01-01 12:41:25 PST,+2827.69,-0,+27.1917+0i
2009-01-01 12:41:30 PST,+2828.1,-0,+27.1917+0i
2009-01-01 12:41:35 PST,+2828.51,-0,+27.1917+0i
2009-01-01 12:41:40 PST,+2828.92,-0,+27.1917+0i
2009-01-01 12:41:45 PST,+2829.33,-0,+27.1917+0i
2009-01-01 12:41:50 PST,+2829.74,-0,+27.1917+0i
2009-01-01 12:41:55 PST,+2830.16,-0,+27.1917+0i
2009-01-01 12:42:00 PST,+2832.41,-0,+27.1916+0i
2009-01-01 12:42:05 PST,+2832.76,-0,+27.1915+0i
2009-01-01 12:42:10 PST,+2833.17,-0,+27.1915+0i
2009-01-01 12:42:15 PST,+2833.59,-0,+27.1915+0i
2009-01-01 12:42:20 PST,+2834.01,-0,+27.1915+0i
2009-01-01 12:42:25 PST,+2834.43,-0,+27.1915+0i
2009-01-01 12:42:30 PST,+2834.85,-0,+27.1915+0i
2009-01-01 12:42:35 PST,+2835.27,-0,+27.1914+0i
2009-01-01 12:42:40 PST,+2835.69,-0,+27.1914+0i
2009-01-01 12:42:45 PST,+2836.11,-0,+27.1914+0i
2009-01-01 12:42:50 PST,+2836.53,-0,+27.1914+0i
2009-01-01 12:42:55 PST,+2836.96,-0,+27.1914+0i
2009-01-01 12:43:00 PST,+2839.22,-0,+27.1913+0i
2009-01-01 12:43:05 PST,+2839.58,-0,+27.1912+0i
2009-01-01 12:43:10 PST,+2840.01,-0,+27.1912+0i
2009-01-01 12:43:15 PST,+2840.43,-0,+27.1912+0i
2009-01-01 12:43:20 PST,+2840.86,-0,+27.1912+0i
2009-01-01 12:43:25 PST,+2841.29,-0,+27.1912+0i
2009-01-01 12:43:30 PST,+2841.72,-0,+27.1912+0i
2009-01-01 12:43:35 PST,+2842.15,-0,+27.1912+0i
2009-01-01 12:43:40 PST,+2842.58,-0,+27.1912+0i
2009-01-01 12:43:45 PST,+2843.01,-0,+27.1911+0i
2009-01-01 12:43:50 PST,+2843.44,-0,+27.1911+0i
2009-01-01 12:43:55 PST,+2843.88,-0,+27.1911+0i
2009-01-01 12:44:00 PST,+2846.16,-0,+27.191+0i
2009-01-01 12:44:05 PST,+2846.53,-0,+27.191+0i
2009-01-01 12:44:10 PST,+2846.96,-0,+27.191+0i
2009-01-01 12:44:15 PST,+2847.4,-0,+27.1909+0i
2009-01-01 12:44:20 PST,+2847.83,-0,+27.1909+0i
2009-01-01 12:44:25 PST,+2848.27,-0,+27.1909+0i
2009-01-01 12:44:30 PST,+2848.71,-0,+27.1909+0i
2009-01-01 12:44:35 PST,+2849.15,-0,+27.1909+0i
2009-01-01 12:44:40 PST,+2849.59,-0,+27.1909+0i
2009-01-01 12:44:45 PST,+2850.03,-0,+27.1909+0i
2009-01-01 12:44:50 PST,+2850.47,-0,+27.1909+0i
2009-01-01 12:44:55 PST,+2850.92,-0,+27.1908+0i
2009-01-01 12:45:00 PST,+2853.21,-0,+27.1907+0i
2009-01-01 12:45:05 PST,+2853.59,-0,+27.1907+0i
2009-01-01 12:45:10 PST,+2854.04,-0,+27.1907+0i
2009-01-01 12:45:15 PST,+2854.48,-0,+27.1907+0i
2009-01-01 12:45:20 PST,+2854.93,-0,+27.1907+0i
2009-01-01 12:45:25 PST,+2855.38,-0,+27.1906+0i
2009-01-01 12:45:30 PST,+2855.83,-0,+27.1906+0i
2009-01-01 12:45:35 PST,+2856.28,-0,+27.1906+0i
2009-01-01 12:45:40 PST,+2856.73,-0,+27.1906+0i
2009-01-01 12:45:45 PST,+2857.18,-0,+27.1906+0i
2009-01-01 12:45:50 PST,+2857.63,-0,+27.1906+0i
2009-01-01 12:45:55 PST,+2858.08,-0,+27.1906+0i
2009-01-01 12:46:00 PST,+2860.4,-0,+27.1905+0i
2009-01-01 12:46:05 PST,+2860.78,-0,+27.1904+0i
2009-01-01 12:46:10 PST,+2861.24,-0,+27.1904+0i
2009-01-01 12:46:15 PST,+2861.7,-0,+27.1904+0i
2009-01-01 12:46:20 PST,+2862.15,-0,+27.1904+0i
2009-01-01 12:46:25 PST,+2862.61,-0,+27.1904+0i
2009-01-01 12:46:30 PST,+2863.07,-0,+27.1903+0i
2009-01-01 12:46:35 PST,+2863.53,-0,+27.1903+0i
2009-01-01 12:46:40 PST,+2863.99,-0,+27.1903+0i
2009-01-01 12:46:45 PST,+2864.45,-0,+27.1903+0i
2009-01-01 12:46:50 PST,+2864.91,-0,+27.1903+0i
2009-01-01 12:46:55 PST,+2865.37,-0,+27.1903+0i
2009-01-01 12:47:00 PST,+2867.71,-0,+27.1902+0i
2009-01-01 12:47:05 PST,+2868.1,-0,+27.1901+0i
2009-01-01 12:47:10 PST,+2868.57,-0,+27.1901+0i
2009-01-01 12:47:15 PST,+2869.04,-0,+27.1901+0i
2009-01-01 12:47:20 PST,+2869.5,-0,+27.1901+0i
2009-01-01 12:47:25 PST,+2869.97,-0,+27.1901+0i
2009-01-01 12:47:30 PST,+2870.44,-0,+27.1901+0i
2009-01-01 12:47:35 PST,+2870.91,-0,+27.19+0i
2009-01-01 12:47:40 PST,+2871.38,-0,+27.19+0i
2009-01-01 12:47:45 PST,+2871.85,-0,+27.19+0i
2009-01-01 12:47:50 PST,+2872.32,-0,+27.19+0i
2009-01-01 12:47:55 PST,+2872.8,-0,+27.19+0i
2009-01-01 12:48:00 PST,+2875.15,-0,+27.1899+0i
2009-01-01 12:48:05 PST,+2875.56,-0,+27.1898+0i
2009-01-01 12:48:10 PST,+2876.03,-0,+27.1898+0i
2009-01-01 12:48:15 PST,+2876.51,-0,+27.1898+0i
2009-01-01 12:48:20 PST,+2876.99,-0,+27.1898+0i
2009-01-01 12:48:25 PST,+2877.46,-0,+27.1898+0i
2009-01-01 12:48:30 PST,+2877.94,-0,+27.1898+0i
2009-01-01 12:48:35 PST,+2878.42,-0,+27.1898+0i
2009-01-01 12:48:40 PST,+2878.9,-0,+27.1897+0i
2009-01-01 12:48:45 PST,+2879.39,-0,+27.1897+0i
2009-01-01 12:48:50 PST,+2879.87,-0,+27.1897+0i
2009-01-01 12:48:55 PST,+2880.35,-0,+27.1897+0i
2009-01-01 12:49:00 PST,+2882.72,-0,+27.1896+0i
2009-01-01 12:49:05 PST,+2883.14,-0,+27.1895+0i
2009-01-01 12:49:10 PST,+2883.63,-0,+27.1895+0i
2009-01-01 12:49:15 PST,+2884.11,-0,+27.1895+0i
2009-01-01 12:49:20 PST,+2884.6,-0,+27.1895+0i
2009-01-01 12:49:25 PST,+2885.09,-0,+27.1895+0i
2009-01-01 12:49:30 PST,+2885.58,-0,+27.1895+0i
2009-01-01 12:49:35 PST,+2886.07,-0,+27.1895+0i
2009-01-01 12:49:40 PST,+2886.56,-0,+27.1894+0i
2009-01-01 12:49:45 PST,+2887.06,-0,+27.1894+0i
2009-01-01 12:49:50 PST,+2887.55,-0,+27.1894+0i
2009-01-01 12:49:55 PST,+2888.04,-0,+27.1894+0i
2009-01-01 12:50:00 PST,+2890.43,-0,+27.1893+0i
2009-01-01 12:50:05 PST,+2890.86,-0,+27.1893+0i
2009-01-01 12:50:10 PST,+2891.36,-0,+27.1892+0i
2009-01-01 12:50:15 PST,+2891.86,-0,+27.1892+0i
2009-01-01 12:50:20 PST,+2892.35,-0,+27.1892+0i
2009-01-01 12:50:25 PST,+2892.85,-0,+27.1892+0i
2009-01-01 12:50:30 PST,+2893.36,-0,+27.1892+0i
2009-01-01 12:50:35 PST,+2893.86,-0,+27.1892+0i
2009-01-01 12:50:40 PST,+2894.36,-0,+27.1891+0i
2009-01-01 12:50:45 PST,+2894.86,-0,+27.1891+0i
2009-01-01 12:50:50 PST,+2895.37,-0,+27.1891+0i
2009-01-01 12:50:55 PST,+2895.87,-0,+27.1891+0i
2009-01-01 12:51:00 PST,+2898.28,-0,+27.189+0i
2009-01-01 12:51:05 PST,+2898.72,-0,+27.1889+0i
2009-01-01 12:51:10 PST,+2899.23,-0,+27.1889+0i
2009-01-01 12:51:15 PST,+2899.74,-0,+27.1889+0i
2009-01-01 12:51:20 PST,+2900.25,-0,+27.1889+0i
2009-01-01 12:51:25 PST,+2900.76,-0,+27.1889+0i
2009-01-01 12:51:30 PST,+2901.27,-0,+27.1889+0i
2009-01-01 12:51:35 PST,+2901.78,-0,+27.1889+0i
2009-01-01 12:51:40 PST,+2902.3,-0,+27.1888+0i
2009-01-01 12:51:45 PST,+2902.81,-0,+27.1888+0i
2009-01-01 12:51:50 PST,+2903.33,-0,+27.1888+0i
2009-01-01 12:51:55 PST,+2903.84,-0,+27.1888+0i
2009-01-01 12:52:00 PST,+2906.27,-0,+27.1887+0i
2009-01-01 12:52:05 PST,+2906.72,-0,+27.1886+0i
2009-01-01 12:52:10 PST,+2907.24,-0,+27.1886+0i
2009-01-01 12:52:15 PST,+2907.76,-0,+27.1886+0i
2009-01-01 12:52:20 PST,+2908.28,-0,+27.1886+0i
2009-01-01 12:52:25 PST,+2908.81,-0,+27.1886+0i
2009-01-01 12:52:30 PST,+2909.33,-0,+27.1886+0i
2009-01-01 12:52:35 PST,+2909.85,-0,+27.1886+0i
2009-01-01 12:52:40 PST,+2910.38,-0,+27.1885+0i
2009-01-01 12:52:45 PST,+2910.91,-0,+27.1885+0i
2009-01-01 12:52:50 PST,+2911.43,-0,+27.1885+0i
2009-01-01 12:52:55 PST,+2911.96,-0,+27.1885+0i
2009-01-01 12:53:00 PST,+2914.41,-0,+27.1884+0i
2009-01-01 12:53:05 PST,+2914.87,-0,+27.1883+0i
2009-01-01 12:53:10 PST,+2915.4,-0,+27.1883+0i
2009-01-01 12:53:15 PST,+2915.93,-0,+27.1883+0i
2009-01-01 12:53:20 PST,+2916.47,-0,+27.1883+0i
2009-01-01 12:53:25 PST,+2917,-0,+27.1883+0i
2009-01-01 12:53:30 PST,+2917.54,-0,+27.1883+0i
2009-01-01 12:53:35 PST,+2918.07,-0,+27.1882+0i
2009-01-01 12:53:40 PST,+2918.61,-0,+27.1882+0i
2009-01-01 12:53:45 PST,+2919.15,-0,+27.1882+0i
2009-01-01 12:53:50 PST,+2919.69,-0,+27.1882+0i
2009-01-01 12:53:55 PST,+2920.23,-0,+27.1882+0i
2009-01-01 12:54:00 PST,+2922.69,-0,+27.1881+0i
2009-01-01 12:54:05 PST,+2923.17,-0,+27.188+0i
2009-01-01 12:54:10 PST,+2923.71,-0,+27.188+0i
2009-01-01 12:54:15 PST,+2924.25,-0,+27.188+0i
2009-01-01 12:54:20 PST,+2924.8,-0,+27.188+0i
2009-01-01 12:54:25 PST,+2925.34,-0,+27.188+0i
2009-01-01 12:54:30 PST,+2925.89,-0,+27.1879+0i
2009-01-01 12:54:35 PST,+2926.44,-0,+27.1879+0i
2009-01-01 12:54:40 PST,+2926.99,-0,+27.1879+0i
2009-01-01 12:54:45 PST,+2927.54,-0,+27.1879+0i
2009-01-01 12:54:50 PST,+2928.09,-0,+27.1879+0i
2009-01-01 12:54:55 PST,+2928.64,-0,+27.1879+0i
2009-01-01 12:55:00 PST,+2931.13,-0,+27.1877+0i
2009-01-01 12:55:05 PST,+2931.61,-0,+27.1877+0i
2009-01-01 12:55:10 PST,+2932.17,-0,+27.1877+0i
2009-01-01 12:55:15 PST,+2932.72,-0,+27.1877+0i
2009-01-01 12:55:20 PST,+2933.28,-0,+27.1877+0i
2009-01-01 12:55:25 PST,+2933.84,-0,+27.1876+0i
2009-01-01 12:55:30 PST,+2934.4,-0,+27.1876+0i
2009-01-01 12:55:35 PST,+2934.96,-0,+27.1876+0i
2009-01-01 12:55:40 PST,+2935.52,-0,+27.1876+0i
2009-01-01 12:55:45 PST,+2936.08,-0,+27.1876+0i
2009-01-01 12:55:50 PST,+2936.65,-0,+27.1876+0i
2009-01-01 12:55:55 PST,+2937.21,-0,+27.1875+0i
2009-01-01 12:56:00 PST,+2939.72,-0,+27.1874+0i
2009-01-01 12:56:05 PST,+2940.22,-0,+27.1874+0i
2009-01-01 12:56:10 PST,+2940.78,-0,+27.1874+0i
2009-01-01 12:56:15 PST,+2941.35,-0,+27.1873+0i
2009-01-01 12:56:20 PST,+2941.92,-0,+27.1873+0i
2009-01-01 12:56:25 PST,+2942.49,-0,+27.1873+0i
2009-01-01 12:56:30 PST,+2943.07,-0,+27.1873+0i
2009-01-01 12:56:35 PST,+2943.64,-0,+27.1873+0i
2009-01-01 12:56:40 PST,+2944.21,-0,+27.1873+0i
2009-01-01 12:56:45 PST,+2944.79,-0,+27.1872+0i
2009-01-01 12:56:50 PST,+2945.36,-0,+27.1872+0i
2009-01-01 12:56:55 PST,+2945.94,-0,+27.1872+0i
2009-01-01 12:57:00 PST,+2948.47,-0,+27.1871+0i
2009-01-01 12:57:05 PST,+2948.98,-0,+27.187+0i
2009-01-01 12:57:10 PST,+2949.56,-0,+27.187+0i
2009-01-01 12:57:15 PST,+2950.14,-0,+27.187+0i
2009-01-01 12:57:20 PST,+2950.72,-0,+27.187+0i
2009-01-01 12:57:25 PST,+2951.31,-0,+27.187+0i
2009-01-01 12:57:30 PST,+2951.89,-0,+27.187+0i
2009-01-01 12:57:35 PST,+2952.48,-0,+27.1869+0i
2009-01-01 12:57:40 PST,+2953.06,-0,+27.1869+0i
2009-01-01 12:57:45 PST,+2953.65,-0,+27.1869+0i
2009-01-01 12:57:50 PST,+2954.24,-0,+27.1869+0i
2009-01-01 12:57:55 PST,+2954.83,-0,+27.1869+0i
2009-01-01 12:58:00 PST,+2957.38,-0,+27.1868+0i
2009-01-01 12:58:05 PST,+2957.9,-0,+27.1867+0i
2009-01-01 12:58:10 PST,+2958.5,-0,+27.1867+0i
2009-01-01 12:58:15 PST,+2959.09,-0,+27.1867+0i
2009-01-01 12:58:20 PST,+2959.69,-0,+27.1867+0i
2009-01-01 12:58:25 PST,+2960.28,-0,+27.1866+0i
2009-01-01 12:58:30 PST,+2960.88,-0,+27.1866+0i
2009-01-01 12:58:35 PST,+2961.48,-0,+27.1866+0i
2009-01-01 12:58:40 PST,+2962.08,-0,+27.1866+0i
2009-01-01 12:58:45 PST,+2962.68,-0,+27.1866+0i
2009-01-01 12:58:50 PST,+2963.28,-0,+27.1866+0i
2009-01-01 12:58:55 PST,+2963.88,-0,+27.1865+0i
2009-01-01 12:59:00 PST,+2966.46,-0,+27.1864+0i
2009-01-01 12:59:05 PST,+2966.99,-0,+27.1864+0i
2009-01-01 12:59:10 PST,+2967.6,-0,+27.1864+0i
2009-01-01 12:59:15 PST,+2968.21,-0,+27.1863+0i
2009-01-01 12:59:20 PST,+2968.82,-0,+27.1863+0i
2009-01-01 12:59:25 PST,+2969.43,-0,+27.1863+0i
2009-01-01 12:59:30 PST,+2970.04,-0,+27.1863+0i
2009-01-01 12:59:35 PST,+2970.65,-0,+27.1863+0i
2009-01-01 12:59:40 PST,+2971.26,-0,+27.1862+0i
2009-01-01 12:59:45 PST,+2971.88,-0,+27.1862+0i
2009-01-01 12:59:50 PST,+2972.49,-0,+27.1862+0i
2009-01-01 12:59:55 PST,+2973.11,-0,+27.1862+0i
2009-01-01 13:00:00 PST,+2975.7,-0,+27.1861+0i
2009-01-01 13:00:05 PST,+2976.25,-0,+27.186+0i
2009-01-01 13:00:10 PST,+2976.87,-0,+27.186+0i
2009-01-01 13:00:15 PST,+2977.49,-0,+27.186+0i
2009-01-01 13:00:20 PST,+2978.12,-0,+27.186+0i
2009-01-01 13:00:25 PST,+2978.74,-0,+27.186+0i
2009-01-01 13:00:30 PST,+2979.37,-0,+27.1859+0i
2009-01-01 13:00:35 PST,+2979.99,-0,+27.1859+0i
2009-01-01 13:00:40 PST,+2980.62,-0,+27.1859+0i
2009-01-01 13:00:45 PST,+2981.25,-0,+27.1859+0i
2009-01-01 13:00:50 PST,+2981.88,-0,+27.1859+0i
2009-01-01 13:00:55 PST,+2982.51,-0,+27.1858+0i
2009-01-01 13:01:00 PST,+2959.42,-0,+27.1866+0i
2009-01-01 13:01:05 PST,+2960.04,-0,+27.1865+0i
2009-01-01 13:01:10 PST,+2960.67,-0,+27.1865+0i
2009-01-01 13:01:15 PST,+2961.29,-0,+27.1865+0i
2009-01-01 13:01:20 PST,+2961.92,-0,+27.1865+0i
2009-01-01 13:01:25 PST,+2962.55,-0,+27.1865+0i
2009-01-01 13:01:30 PST,+2963.18,-0,+27.1865+0i
2009-01-01 13:01:35 PST,+2963.82,-0,+27.1864+0i
2009-01-01 13:01:40 PST,+2964.45,-0,+27.1864+0i
2009-01-01 13:01:45 PST,+2965.08,-0,+27.1864+0i
2009-01-01 13:01:50 PST,+2965.72,-0,+27.1864+0i
2009-01-01 13:01:55 PST,+2966.35,-0,+27.1864+0i
2009-01-01 13:02:00 PST,+2943.24,-0,+27.1871+0i
2009-01-01 13:02:05 PST,+2943.88,-0,+27.1871+0i
2009-01-01 13:02:10 PST,+2944.51,-0,+27.187+0i
2009-01-01 13:02:15 PST,+2945.14,-0,+27.187+0i
2009-01-01 13:02:20 PST,+2945.78,-0,+27.187+0i
2009-01-01 13:02:25 PST,+2946.41,-0,+27.187+0i
2009-01-01 13:02:30 PST,+2947.05,-0,+27.187+0i
2009-01-01 13:02:35 PST,+2947.69,-0,+27.1869+0i
2009-01-01 13:02:40 PST,+2948.33,-0,+27.1869+0i
2009-01-01 13:02:45 PST,+2948.97,-0,+27.1869+0i
2009-01-01 13:02:50 PST,+2949.61,-0,+27.1869+0i
2009-01-01 13:02:55 PST,+2950.25,-0,+27.1869+0i
2009-01-01 13:03:00 PST,+2927.12,-0,+27.1876+0i
2009-01-01 13:03:05 PST,+2927.75,-0,+27.1876+0i
2009-01-01 13:03:10 PST,+2928.39,-0,+27.1875+0i
2009-01-01 13:03:15 PST,+2929.03,-0,+27.1875+0i
2009-01-01 13:03:20 PST,+2929.67,-0,+27.1875+0i
2009-01-01 13:03:25 PST,+2930.32,-0,+27.1875+0i
2009-01-01 13:03:30 PST,+2930.96,-0,+27.1875+0i
2009-01-01 13:03:35 PST,+2931.6,-0,+27.1875+0i
2009-01-01 13:03:40 PST,+2932.25,-0,+27.1874+0i
2009-01-01 13:03:45 PST,+2932.9,-0,+27.1874+0i
2009-01-01 13:03:50 PST,+2933.54,-0,+27.1874+0i
2009-01-01 13:03:55 PST,+2934.19,-0,+27.1874+0i
2009-01-01 13:04:00 PST,+2911.04,-0,+27.1881+0i
2009-01-01 13:04:05 PST,+2911.68,-0,+27.1881+0i
2009-01-01 13:04:10 PST,+2912.33,-0,+27.1881+0i
2009-01-01 13:04:15 PST,+2912.97,-0,+27.188+0i
2009-01-01 13:04:20 PST,+2913.62,-0,+27.188+0i
2009-01-01 13:04:25 PST,+2914.27,-0,+27.188+0i
2009-01-01 13:04:30 PST,+2914.92,-0,+27.188+0i
2009-01-01 13:04:35 PST,+2915.57,-0,+27.188+0i
2009-01-01 13:04:40 PST,+2916.22,-0,+27.1879+0i
2009-01-01 13:04:45 PST,+2916.87,-0,+27.1879+0i
2009-01-01 13:04:50 PST,+2917.52,-0,+27.1879+0i
2009-01-01 13:04:55 PST,+2918.18,-0,+27.1879+0i
2009-01-01 13:05:00 PST,+2895,-0,+27.1886+0i
2009-01-01 13:05:05 PST,+2895.65,-0,+27.1886+0i
2009-01-01 13:05:10 PST,+2896.3,-0,+27.1886+0i
2009-01-01 13:05:15 PST,+2896.95,-0,+27.1885+0i
2009-01-01 13:05:20 PST,+2897.61,-0,+27.1885+0i
2009-01-01 13:05:25 PST,+2898.26,-0,+27.1885+0i
2009-01-01 13:05:30 PST,+2898.92,-0,+27.1885+0i
2009-01-01 13:05:35 PST,+2899.57,-0,+27.1885+0i
2009-01-01 13:05:40 PST,+2900.23,-0,+27.1884+0i
2009-01-01 13:05:45 PST,+2900.89,-0,+27.1884+0i
2009-01-01 13:05:50 PST,+2901.55,-0,+27.1884+0i
2009-01-01 13:05:55 PST,+2902.21,-0,+27.1884+0i
2009-01-01 13:06:00 PST,+2879.01,-0,+27.1891+0i
2009-01-01 13:06:05 PST,+2879.67,-0,+27.1891+0i
2009-01-01 13:06:10 PST,+2880.32,-0,+27.1891+0i
2009-01-01 13:06:15 PST,+2880.98,-0,+27.189+0i
2009-01-01 13:06:20 PST,+2881.64,-0,+27.189+0i
2009-01-01 13:06:25 PST,+2882.3,-0,+27.189+0i
2009-01-01 13:06:30 PST,+2882.96,-0,+27.189+0i
2009-01-01 13:06:35 PST,+2883.63,-0,+27.189+0i
2009-01-01 13:06:40 PST,+2884.29,-0,+27.1889+0i
2009-01-01 13:06:45 PST,+2884.96,-0,+27.1889+0i
2009-01-01 13:06:50 PST,+2885.62,-0,+27.1889+0i
2009-01-01 13:06:55 PST,+2886.29,-0,+27.1889+0i
2009-01-01 13:07:00 PST,+2863.07,-0,+27.1896+0i
2009-01-01 13:07:05 PST,+2863.73,-0,+27.1896+0i
2009-01-01 13:07:10 PST,+2864.39,-0,+27.1896+0i
2009-01-01 13:07:15 PST,+2865.06,-0,+27.1895+0i
2009-01-01 13:07:20 PST,+2865.72,-0,+27.1895+0i
2009-01-01 13:07:25 PST,+2866.39,-0,+27.1895+0i
2009-01-01 13:07:30 PST,+2867.06,-0,+27.1895+0i
2009-01-01 13:07:35 PST,+2867.73,-0,+27.1895+0i
2009-01-01 13:07:40 PST,+2868.4,-0,+27.1894+0i
2009-01-01 13:07:45 PST,+2869.07,-0,+27.1894+0i
2009-01-01 13:07:50 PST,+2869.74,-0,+27.1894+0i
2009-01-01 13:07:55 PST,+2870.42,-0,+27.1894+0i
2009-01-01 13:08:00 PST,+2847.17,-0,+27.1901+0i
2009-01-01 13:08:05 PST,+2847.83,-0,+27.1901+0i
2009-01-01 13:08:10 PST,+2848.5,-0,+27.1901+0i
